Spesa,10.00,uscita a lecce,01-11-2025
Spesa,5.00,p...,02-11-2025
Ricavo,10.00,nonni,02-11-2025
Ricavo,20.00,nonni e zia,05-11-2025
Spesa,20.00,compleanno trenta,08-11-2025
Spesa,10.00,compleanno asia,09-11-2025
Ricavo,10.00,nonni,09-11-2025
Spesa,15.00,san martino,11-11-2025
Ricavo,10.00,mamma,16-11-2025
Spesa,10.00,uscita a lecce,16-11-2025
Spesa,5.00,benzina vespa,17-11-2025
Spesa,20.00,compleanno massimo,22-11-2025
Spesa,10.00,panino alla zona,29-11-2025
Ricavo,10.00,nonni,30-11-2025
